o_7 7 c
o_7 15 c
o_7 24 c
o_7 26 c
o_7 30 c
o_7 1 d
o_7 8 d
o_7 17 d
o_7 24 d
o_7 32 d
o_8 1 a
o_8 5 a
o_8 12 a
o_8 21 a
o_8 23 a
o_8 26 a
o_8 4 b
o_8 7 b
o_8 10 b
o_8 21 b
o_8 24 b
o_8 25 b
o_8 3 c
o_8 7 c
o_8 15 c
o_8 24 c
o_8 26 c
o_8 30 c
o_8 1 d
o_8 8 d
o_8 12 d
o_8 24 d
o_8 32 d
o_9 1 a
o_9 5 a
o_9 12 a
o_9 21 a
o_9 23 a
o_9 26 a
o_9 4 b
o_9 7 b
o_9 10 b
o_9 18 b
o_9 24 b
o_9 25 b
o_9 3 c
o_9 7 c
o_9 15 c
o_9 24 c
o_9 26 c
o_9 30 c
o_9 1 d
o_9 8 d
o_9 17 d
o_9 24 d
o_9 32 d
o_10 1 a
o_10 5 a
o_10 12 a
o_10 21 a
o_10 23 a
o_10 26 a
o_10 4 b
o_10 7 b
o_10 10 b
o_10 18 b
o_10 24 b
o_10 25 b
o_10 3 c
o_10 7 c
o_10 15 c
o_10 24 c
o_10 26 c
o_10 30 c
o_10 1 d
o_10 8 d
o_10 12 d
o_10 24 d
o_10 32 d
o_11 1 a
o_11 5 a
o_11 12 a
o_11 21 a
o_11 23 a
o_11 26 a
o_11 4 b
o_11 7 b
o_11 10 b
o_11 12 b
o_11 24 b
o_11 25 b
o_11 3 c
o_11 7 c
o_11 15 c
o_11 24 c
o_11 26 c
o_11 30 c
o_11 1 d
o_11 8 d
o_11 17 d
o_11 24 d
o_11 32 d
o_12 1 a
o_12 5 a
o_12 12 a
o_12 21 a
o_12 23 a
o_12 26 a
o_12 4 b
o_12 7 b
o_12 10 b
o_12 12 b
o_12 24 b
o_12 25 b
o_12 3 c
o_12 7 c
o_12 15 c
o_12 24 c
o_12 26 c
o_12 30 c
o_12 1 d
o_12 8 d
o_12 12 d
o_12 24 d
o_12 32 d
o_13 1 a
o_13 5 a
o_13 12 a
o_13 22 a
o_13 23 a
o_13 25 a
o_13 4 b
o_13 7 b
o_13 10 b
o_13 21 b
o_13 24 b
o_13 25 b
o_13 3 c
o_13 7 c
o_13 15 c
o_13 24 c
o_13 26 c
o_13 30 c
o_13 1 d
o_13 8 d
o_13 17 d
o_13 24 d
o_13 32 d
o_14 1 a
o_14 5 a
o_14 12 a
o_14 22 a
o_14 23 a
o_14 25 a
o_14 4 b
o_14 7 b
o_14 10 b
o_14 21 b
o_14 24 b
o_14 25 b
o_14 3 c
o_14 7 c
o_14 15 c
o_14 24 c
o_14 26 c
o_14 30 c
o_14 1 d
o_14 8 d
o_14 12 d
o_14 24 d
o_14 32 d
o_15 1 a
o_15 5 a
o_15 12 a
o_15 22 a
o_15 23 a
o_15 25 a
o_15 4 b
o_15 7 b
o_15 10 b
o_15 18 b
o_15 24 b
o_15 25 b
o_15 3 c
o_15 7 c
o_15 15 c
o_15 24 c
o_15 26 c
o_15 30 c
o_15 1 d
o_15 8 d
o_15 17 d
o_15 24 d
o_15 32 d
o_16 1 a
o_16 5 a
o_16 12 a
o_16 22 a
o_16 23 a
o_16 25 a
o_16 4 b
o_16 7 b
o_16 10 b
o_16 18 b
o_16 24 b
o_16 25 b
o_16 3 c
o_16 7 c
o_16 15 c
o_16 24 c
o_16 26 c
o_16 30 c
o_16 1 d
o_16 8 d
o_16 12 d
o_16 24 d
o_16 32 d
o_17 1 a
o_17 5 a
o_17 12 a
o_17 22 a
o_17 23 a
o_17 25 a
o_17 4 b
o_17 7 b
o_17 10 b
o_17 12 b
o_17 24 b
o_17 25 b
o_17 3 c
o_17 7 c
o_17 15 c
o_17 24 c
o_17 26 c
o_17 30 c
o_17 1 d
o_17 8 d
o_17 17 d
o_17 24 d
o_17 32 d
o_18 1 a
o_18 5 a
o_18 12 a
o_18 22 a
o_18 23 a
o_18 25 a
o_18 4 b
o_18 7 b
o_18 10 b
o_18 12 b
o_18 24 b
o_18 25 b
o_18 3 c
o_18 7 c
o_18 15 c
o_18 24 c
o_18 26 c
o_18 30 c
o_18 1 d
o_18 8 d
o_18 12 d
o_18 24 d
o_18 32 d
o_19 1 a
o_19 5 a
o_19 12 a
o_19 22 a
o_19 23 a
o_19 26 a
o_19 4 b
o_19 7 b
o_19 10 b
o_19 21 b
o_19 24 b
o_19 25 b
o_19 3 c
o_19 7 c
o_19 15 c
o_19 24 c
o_19 26 c
o_19 30 c
o_19 1 d
o_19 8 d
o_19 17 d
o_19 24 d
o_19 32 d
o_20 1 a
o_20 5 a
o_20 12 a
o_20 22 a
o_20 23 a
o_20 26 a
o_20 4 b
o_20 7 b
o_20 10 b
o_20 21 b
o_20 24 b
o_20 25 b
o_20 3 c
o_20 7 c
o_20 15 c
o_20 24 c
o_20 26 c
o_20 30 c
o_20 1 d
o_20 8 d
o_20 12 d
o_20 24 d
o_20 32 d
o_21 1 a
o_21 5 a
o_21 12 a
o_21 22 a
o_21 23 a
o_21 26 a
o_21 4 b
o_21 7 b
o_21 10 b
o_21 18 b
o_21 24 b
o_21 25 b
o_21 3 c
o_21 7 c
o_21 15 c
o_21 24 c
o_21 26 c
o_21 30 c
o_21 1 d
o_21 8 d
o_21 17 d
o_21 24 d
o_21 32 d
o_22 1 a
o_22 5 a
o_22 12 a
o_22 22 a
o_22 23 a
o_22 26 a
o_22 4 b
o_22 7 b
o_22 10 b
o_22 18 b
o_22 24 b
o_22 25 b
o_22 3 c
o_22 7 c
o_22 15 c
o_22 24 c
o_22 26 c
o_22 30 c
o_22 1 d
o_22 8 d
o_22 12 d
o_22 24 d
o_22 32 d
o_23 1 a
o_23 5 a
o_23 12 a
o_23 22 a
o_23 23 a
o_23 26 a
o_23 4 b
o_23 7 b
o_23 10 b
o_23 12 b
o_23 24 b
o_23 25 b
o_23 3 c
o_23 7 c
o_23 15 c
o_23 24 c
o_23 26 c
o_23 30 c
o_23 1 d
o_23 8 d
o_23 17 d
o_23 24 d
o_23 32 d
o_24 1 a
o_24 5 a
o_24 12 a
o_24 22 a
o_24 23 a
o_24 26 a
o_24 4 b
o_24 7 b
o_24 10 b
o_24 12 b
o_24 24 b
o_24 25 b
o_24 3 c
o_24 7 c
o_24 15 c
o_24 24 c
o_24 26 c
o_24 30 c
o_24 1 d
o_24 8 d
o_24 12 d
o_24 24 d
o_24 32 d
o_25 1 a
o_25 5 a
o_25 9 a
o_25 21 a
o_25 23 a
o_25 25 a
o_25 4 b
o_25 7 b
o_25 10 b
o_25 21 b
o_25 24 b
o_25 25 b
o_25 3 c
o_25 7 c
o_25 15 c
o_25 24 c
o_25 26 c
o_25 30 c
o_25 1 d
o_25 8 d
o_25 17 d
o_25 24 d
o_25 32 d
o_26 1 a
o_26 5 a
o_26 9 a
o_26 21 a
o_26 23 a
o_26 25 a
o_26 4 b
o_26 7 b
o_26 10 b
o_26 21 b
o_26 24 b
o_26 25 b
o_26 3 c
o_26 7 c
o_26 15 c
o_26 24 c
o_26 26 c
o_26 30 c
o_26 1 d
o_26 8 d
o_26 12 d
o_26 24 d
o_26 32 d
o_27 1 a
o_27 5 a
o_27 9 a
o_27 21 a
o_27 23 a
o_27 25 a
o_27 4 b
o_27 7 b
o_27 10 b
o_27 18 b
o_27 24 b
o_27 25 b
o_27 3 c
o_27 7 c
o_27 15 c
o_27 24 c
o_27 26 c
o_27 30 c
o_27 1 d
o_27 8 d
o_27 17 d
o_27 24 d
o_27 32 d
o_28 1 a
o_28 5 a
o_28 9 a
o_28 21 a
o_28 23 a
o_28 25 a
o_28 4 b
o_28 7 b
o_28 10 b
o_28 18 b
o_28 24 b
o_28 25 b
o_28 3 c
o_28 7 c
o_28 15 c
o_28 24 c
o_28 26 c
o_28 30 c
o_28 1 d
o_28 8 d
o_28 12 d
o_28 24 d
o_28 32 d
o_29 1 a
o_29 5 a
o_29 9 a
o_29 21 a
o_29 23 a
o_29 25 a
o_29 4 b
o_29 7 b
o_29 10 b
o_29 12 b
o_29 24 b
o_29 25 b
o_29 3 c
o_29 7 c
o_29 15 c
o_29 24 c
o_29 26 c
o_29 30 c
o_29 1 d
o_29 8 d
o_29 17 d
o_29 24 d
o_29 32 d
o_30 1 a
o_30 5 a
o_30 9 a
o_30 21 a
o_30 23 a
o_30 25 a
o_30 4 b
o_30 7 b
o_30 10 b
o_30 12 b
o_30 24 b
o_30 25 b
o_30 3 c
o_30 7 c
o_30 15 c
o_30 24 c
o_30 26 c
o_30 30 c
o_30 1 d
o_30 8 d
o_30 12 d
o_30 24 d
o_30 32 d
o_31 1 a
o_31 5 a
o_31 9 a
o_31 21 a
o_31 23 a
o_31 26 a
o_31 4 b
o_31 7 b
o_31 10 b
o_31 21 b
o_31 24 b
o_31 25 b
o_31 3 c
o_31 7 c
o_31 15 c
o_31 24 c
o_31 26 c
o_31 30 c
o_31 1 d
o_31 8 d
o_31 17 d
o_31 24 d
o_31 32 d
o_32 1 a
o_32 5 a
o_32 9 a
o_32 21 a
o_32 23 a
o_32 26 a
o_32 4 b
o_32 7 b
o_32 10 b
o_32 21 b
o_32 24 b
o_32 25 b
o_32 3 c
o_32 7 c
o_32 15 c
o_32 24 c
o_32 26 c
o_32 30 c
o_32 1 d
o_32 8 d
o_32 12 d
o_32 24 d
o_32 32 d
o_33 1 a
o_33 5 a
o_33 9 a
o_33 21 a
o_33 23 a
o_33 26 a
o_33 4 b
o_33 7 b
o_33 10 b
o_33 18 b
o_33 24 b
o_33 25 b
o_33 3 c
o_33 7 c
o_33 15 c
o_33 24 c
o_33 26 c
o_33 30 c
o_33 1 d
o_33 8 d
o_33 17 d
o_33 24 d
o_33 32 d
o_34 1 a
o_34 5 a
o_34 9 a
o_34 21 a
o_34 23 a
o_34 26 a
o_34 4 b
o_34 7 b
o_34 10 b
o_34 18 b
o_34 24 b
o_34 25 b
o_34 3 c
o_34 7 c
o_34 15 c
o_34 24 c
o_34 26 c
o_34 30 c
o_34 1 d
o_34 8 d
o_34 12 d
o_34 24 d
o_34 32 d
o_35 1 a
o_35 5 a
o_35 9 a
o_35 21 a
o_35 23 a
o_35 26 a
o_35 4 b
o_35 7 b
o_35 10 b
o_35 12 b
o_35 24 b
o_35 25 b
o_35 3 c
o_35 7 c
o_35 15 c
o_35 24 c
o_35 26 c
o_35 30 c
o_35 1 d
o_35 8 d
o_35 17 d
o_35 24 d
o_35 32 d
o_36 1 a
o_36 5 a
o_36 9 a
o_36 21 a
o_36 23 a
o_36 26 a
o_36 4 b
o_36 7 b
o_36 10 b
o_36 12 b
o_36 24 b
o_36 25 b
o_36 3 c
o_36 7 c
o_36 15 c
o_36 24 c
o_36 26 c
o_36 30 c
o_36 1 d
o_36 8 d
o_36 12 d
o_36 24 d
o_36 32 d
o_37 1 a
o_37 5 a
o_37 9 a
o_37 22 a
o_37 23 a
o_37 25 a
o_37 4 b
o_37 7 b
o_37 10 b
o_37 21 b
o_37 24 b
o_37 25 b
o_37 3 c
o_37 7 c
o_37 15 c
o_37 24 c
o_37 26 c
o_37 30 c
o_37 1 d
o_37 8 d
o_37 17 d
o_37 24 d
o_37 32 d
o_38 1 a
o_38 5 a
o_38 9 a
o_38 22 a
o_38 23 a
o_38 25 a
o_38 4 b
o_38 7 b
o_38 10 b
o_38 21 b
o_38 24 b
o_38 25 b
o_38 3 c
o_38 7 c
o_38 15 c
o_38 24 c
o_38 26 c
o_38 30 c
o_38 1 d
o_38 8 d
o_38 12 d
o_38 24 d
o_38 32 d
o_39 1 a
o_39 5 a
o_39 9 a
o_39 22 a
o_39 23 a
o_39 25 a
o_39 4 b
o_39 7 b
o_39 10 b
o_39 18 b
o_39 24 b
o_39 25 b
o_39 3 c
o_39 7 c
o_39 15 c
o_39 24 c
o_39 26 c
o_39 30 c
o_39 1 d
o_39 8 d
o_39 17 d
o_39 24 d
o_39 32 d
o_40 1 a
o_40 5 a
o_40 9 a
o_40 22 a
o_40 23 a
o_40 25 a
o_40 4 b
o_40 7 b
o_40 10 b
o_40 18 b
o_40 24 b
o_40 25 b
o_40 3 c
o_40 7 c
o_40 15 c
o_40 24 c
o_40 26 c
o_40 30 c
o_40 1 d
o_40 8 d
o_40 12 d
o_40 24 d
o_40 32 d
o_41 1 a
o_41 5 a
o_41 9 a
o_41 22 a
o_41 23 a
o_41 25 a
o_41 4 b
o_41 7 b
o_41 10 b
o_41 12 b
o_41 24 b
o_41 25 b
o_41 3 c
o_41 7 c
o_41 15 c
o_41 24 c
o_41 26 c
o_41 30 c
o_41 1 d
o_41 8 d
o_41 17 d
o_41 24 d
o_41 32 d
o_42 1 a
o_42 5 a
o_42 9 a
o_42 22 a
o_42 23 a
o_42 25 a
o_42 4 b
o_42 7 b
o_42 10 b
o_42 12 b
o_42 24 b
o_42 25 b
o_42 3 c
o_42 7 c
o_42 15 c
o_42 24 c
o_42 26 c
o_42 30 c
o_42 1 d
o_42 8 d
o_42 12 d
o_42 24 d
o_42 32 d
o_43 1 a
o_43 5 a
o_43 9 a
o_43 22 a
o_43 23 a
o_43 26 a
o_43 4 b
o_43 7 b
o_43 10 b
o_43 21 b
o_43 24 b
o_43 25 b
o_43 3 c
o_43 7 c
o_43 15 c
o_43 24 c
o_43 26 c
o_43 30 c
o_43 1 d
o_43 8 d
o_43 17 d
o_43 24 d
o_43 32 d
o_44 1 a
o_44 5 a
o_44 9 a
o_44 22 a
o_44 23 a
o_44 26 a
o_44 4 b
o_44 7 b
o_44 10 b
o_44 21 b
o_44 24 b
o_44 25 b
o_44 3 c
o_44 7 c
o_44 15 c
o_44 24 c
o_44 26 c
o_44 30 c
o_44 1 d
o_44 8 d
o_44 12 d
o_44 24 d
o_44 32 d
o_45 1 a
o_45 5 a
o_45 9 a
o_45 22 a
o_45 23 a
o_45 26 a
o_45 4 b
o_45 7 b
o_45 10 b
o_45 18 b
o_45 24 b
o_45 25 b
o_45 3 c
o_45 7 c
o_45 15 c
o_45 24 c
o_45 26 c
o_45 30 c
o_45 1 d
o_45 8 d
o_45 17 d
o_45 24 d
o_45 32 d
o_46 1 a
o_46 5 a
o_46 9 a
o_46 22 a
o_46 23 a
o_46 26 a
o_46 4 b
o_46 7 b
o_46 10 b
o_46 18 b
o_46 24 b
o_46 25 b
o_46 3 c
o_46 7 c
o_46 15 c
o_46 24 c
o_46 26 c
o_46 30 c
o_46 1 d
o_46 8 d
o_46 12 d
o_46 24 d
o_46 32 d
o_47 1 a
o_47 5 a
o_47 9 a
o_47 22 a
o_47 23 a
o_47 26 a
o_47 4 b
o_47 7 b
o_47 10 b
o_47 12 b
o_47 24 b
o_47 25 b
o_47 3 c
o_47 7 c
o_47 15 c
o_47 24 c
o_47 26 c
o_47 30 c
o_47 1 d
o_47 8 d
o_47 17 d
o_47 24 d
o_47 32 d
o_48 1 a
o_48 5 a
o_48 9 a
o_48 22 a
o_48 23 a
o_48 26 a
o_48 4 b
o_48 7 b
o_48 10 b
o_48 12 b
o_48 24 b
o_48 25 b
o_48 3 c
o_48 7 c
o_48 15 c
o_48 24 c
o_48 26 c
o_48 30 c
o_48 1 d
o_48 8 d
o_48 12 d
o_48 24 d
o_48 32 d
o_49 1 a
o_49 6 a
o_49 12 a
o_49 21 a
o_49 23 a
o_49 25 a
o_49 4 b
o_49 7 b
o_49 10 b
o_49 21 b
o_49 24 b
o_49 25 b
o_49 3 c
o_49 7 c
o_49 15 c
o_49 24 c
o_49 26 c
o_49 30 c
o_49 1 d
o_49 8 d
o_49 17 d
o_49 24 d
o_49 32 d
o_50 1 a
o_50 6 a
o_50 12 a
o_50 21 a
o_50 23 a
o_50 25 a
o_50 4 b
o_50 7 b
o_50 10 b
o_50 21 b
o_50 24 b
o_50 25 b
o_50 3 c
o_50 7 c
o_50 15 c
o_50 24 c
o_50 26 c
o_50 30 c
o_50 1 d
o_50 8 d
o_50 12 d
o_50 24 d
o_50 32 d
o_51 1 a
o_51 6 a
o_51 12 a
o_51 21 a
o_51 23 a
o_51 25 a
o_51 4 b
o_51 7 b
o_51 10 b
o_51 18 b
o_51 24 b
o_51 25 b
o_51 3 c
o_51 7 c
o_51 15 c
o_51 24 c
o_51 26 c
o_51 30 c
o_51 1 d
o_51 8 d
o_51 17 d
o_51 24 d
o_51 32 d
o_52 1 a
o_52 6 a
o_52 12 a
o_52 21 a
o_52 23 a
o_52 25 a
o_52 4 b
o_52 7 b
o_52 10 b
o_52 18 b
o_52 24 b
o_52 25 b
o_52 3 c
o_52 7 c
o_52 15 c
o_52 24 c
o_52 26 c
o_52 30 c
o_52 1 d
o_52 8 d
o_52 12 d
o_52 24 d
o_52 32 d
o_53 1 a
o_53 6 a
o_53 12 a
o_53 21 a
o_53 23 a
o_53 25 a
o_53 4 b
o_53 7 b
o_53 10 b
o_53 12 b
o_53 24 b
o_53 25 b
o_53 3 c
o_53 7 c
o_53 15 c
o_53 24 c
o_53 26 c
o_53 30 c
o_53 1 d
o_53 8 d
o_53 17 d
o_53 24 d
o_53 32 d
o_54 1 a
o_54 6 a
o_54 12 a
o_54 21 a
o_54 23 a
o_54 25 a
o_54 4 b
o_54 7 b
o_54 10 b
o_54 12 b
o_54 24 b
o_54 25 b
o_54 3 c
o_54 7 c
o_54 15 c
o_54 24 c
o_54 26 c
o_54 30 c
o_54 1 d
o_54 8 d
o_54 12 d
o_54 24 d
o_54 32 d
o_55 1 a
o_55 6 a
o_55 12 a
o_55 21 a
o_55 23 a
o_55 26 a
o_55 4 b
o_55 7 b
o_55 10 b
o_55 21 b
o_55 24 b
o_55 25 b
o_55 3 c
o_55 7 c
o_55 15 c
o_55 24 c
o_55 26 c
o_55 30 c
o_55 1 d
o_55 8 d
o_55 17 d
o_55 24 d
o_55 32 d
o_56 1 a
o_56 6 a
o_56 12 a
o_56 21 a
o_56 23 a
o_56 26 a
o_56 4 b
o_56 7 b
o_56 10 b
o_56 21 b
o_56 24 b
o_56 25 b
o_56 3 c
o_56 7 c
o_56 15 c
o_56 24 c
o_56 26 c
o_56 30 c
o_56 1 d
o_56 8 d
o_56 12 d
o_56 24 d
o_56 32 d
o_57 1 a
o_57 6 a
o_57 12 a
o_57 21 a
o_57 23 a
o_57 26 a
o_57 4 b
o_57 7 b
o_57 10 b
o_57 18 b
o_57 24 b
o_57 25 b
o_57 3 c
o_57 7 c
o_57 15 c
o_57 24 c
o_57 26 c
o_57 30 c
o_57 1 d
o_57 8 d
o_57 17 d
o_57 24 d
o_57 32 d
o_58 1 a
o_58 6 a
o_58 12 a
o_58 21 a
o_58 23 a
o_58 26 a
o_58 4 b
o_58 7 b
o_58 10 b
o_58 18 b
o_58 24 b
o_58 25 b
o_58 3 c
o_58 7 c
o_58 15 c
o_58 24 c
o_58 26 c
o_58 30 c
o_58 1 d
o_58 8 d
o_58 12 d
o_58 24 d
o_58 32 d
o_59 1 a
o_59 6 a
o_59 12 a
o_59 21 a
o_59 23 a
o_59 26 a
o_59 4 b
o_59 7 b
o_59 10 b
o_59 12 b
o_59 24 b
o_59 25 b
o_59 3 c
o_59 7 c
o_59 15 c
o_59 24 c
o_59 26 c
o_59 30 c
o_59 1 d
o_59 8 d
o_59 17 d
o_59 24 d
o_59 32 d
o_60 1 a
o_60 6 a
o_60 12 a
o_60 21 a
o_60 23 a
o_60 26 a
o_60 4 b
o_60 7 b
o_60 10 b
o_60 12 b
o_60 24 b
o_60 25 b
o_60 3 c
o_60 7 c
o_60 15 c
o_60 24 c
o_60 26 c
o_60 30 c
o_60 1 d
o_60 8 d
o_60 12 d
o_60 24 d
o_60 32 d
o_61 1 a
o_61 6 a
o_61 12 a
o_61 22 a
o_61 23 a
o_61 25 a
o_61 4 b
o_61 7 b
o_61 10 b
o_61 21 b
o_61 24 b
o_61 25 b
o_61 3 c
o_61 7 c
o_61 15 c
o_61 24 c
o_61 26 c
o_61 30 c
o_61 1 d
o_61 8 d
o_61 17 d
o_61 24 d
o_61 32 d
o_62 1 a
o_62 6 a
o_62 12 a
o_62 22 a
o_62 23 a
o_62 25 a
o_62 4 b
o_62 7 b
o_62 10 b
o_62 21 b
o_62 24 b
o_62 25 b
o_62 3 c
o_62 7 c
o_62 15 c
o_62 24 c
o_62 26 c
o_62 30 c
o_62 1 d
o_62 8 d
o_62 12 d
o_62 24 d
o_62 32 d
o_63 1 a
o_63 6 a
o_63 12 a
o_63 22 a
o_63 23 a
o_63 25 a
o_63 4 b
o_63 7 b
o_63 10 b
o_63 18 b
o_63 24 b
o_63 25 b
o_63 3 c
o_63 7 c
o_63 15 c
o_63 24 c
o_63 26 c
o_63 30 c
o_63 1 d
o_63 8 d
o_63 17 d
o_63 24 d
o_63 32 d
o_64 1 a
o_64 6 a
o_64 12 a
o_64 22 a
o_64 23 a
o_64 25 a
o_64 4 b
o_64 7 b
o_64 10 b
o_64 18 b
o_64 24 b
o_64 25 b
o_64 3 c
o_64 7 c
o_64 15 c
o_64 24 c
o_64 26 c
o_64 30 c
o_64 1 d
o_64 8 d
o_64 12 d
o_64 24 d
o_64 32 d
o_65 1 a
o_65 6 a
o_65 12 a
o_65 22 a
o_65 23 a
o_65 25 a
o_65 4 b
o_65 7 b
o_65 10 b
o_65 12 b
o_65 24 b
o_65 25 b
o_65 3 c
o_65 7 c
o_65 15 c
o_65 24 c
o_65 26 c
o_65 30 c
o_65 1 d
o_65 8 d
o_65 17 d
o_65 24 d
o_65 32 d
o_66 1 a
o_66 6 a
o_66 12 a
o_66 22 a
o_66 23 a
o_66 25 a
o_66 4 b
o_66 7 b
o_66 10 b
o_66 12 b
o_66 24 b
o_66 25 b
o_66 3 c
o_66 7 c
o_66 15 c
o_66 24 c
o_66 26 c
o_66 30 c
o_66 1 d
o_66 8 d
o_66 12 d
o_66 24 d
o_66 32 d
o_67 1 a
o_67 6 a
o_67 12 a
o_67 22 a
o_67 23 a
o_67 26 a
o_67 4 b
o_67 7 b
o_67 10 b
o_67 21 b
o_67 24 b
o_67 25 b
o_67 3 c
o_67 7 c
o_67 15 c
o_67 24 c
o_67 26 c
o_67 30 c
o_67 1 d
o_67 8 d
o_67 17 d
o_67 24 d
o_67 32 d
o_68 1 a
o_68 6 a
o_68 12 a
o_68 22 a
o_68 23 a
o_68 26 a
o_68 4 b
o_68 7 b
o_68 10 b
o_68 21 b
o_68 24 b
o_68 25 b
o_68 3 c
o_68 7 c
o_68 15 c
o_68 24 c
o_68 26 c
o_68 30 c
o_68 1 d
o_68 8 d
o_68 12 d
o_68 24 d
o_68 32 d
o_69 1 a
o_69 6 a
o_69 12 a
o_69 22 a
o_69 23 a
o_69 26 a
o_69 4 b
o_69 7 b
o_69 10 b
o_69 18 b
o_69 24 b
o_69 25 b
o_69 3 c
o_69 7 c
o_69 15 c
o_69 24 c
o_69 26 c
o_69 30 c
o_69 1 d
o_69 8 d
o_69 17 d
o_69 24 d
o_69 32 d
o_70 1 a
o_70 6 a
o_70 12 a
o_70 22 a
o_70 23 a
o_70 26 a
o_70 4 b
o_70 7 b
o_70 10 b
o_70 18 b
o_70 24 b
o_70 25 b
o_70 3 c
o_70 7 c
o_70 15 c
o_70 24 c
o_70 26 c
o_70 30 c
o_70 1 d
o_70 8 d
o_70 12 d
o_70 24 d
o_70 32 d
o_71 1 a
o_71 6 a
o_71 12 a
o_71 22 a
o_71 23 a
o_71 26 a
o_71 4 b
o_71 7 b
o_71 10 b
o_71 12 b
o_71 24 b
o_71 25 b
o_71 3 c
o_71 7 c
o_71 15 c
o_71 24 c
o_71 26 c
o_71 30 c
o_71 1 d
o_71 8 d
o_71 17 d
o_71 24 d
o_71 32 d
o_72 1 a
o_72 6 a
o_72 12 a
o_72 22 a
o_72 23 a
o_72 26 a
o_72 4 b
o_72 7 b
o_72 10 b
o_72 12 b
o_72 24 b
o_72 25 b
o_72 3 c
o_72 7 c
o_72 15 c
o_72 24 c
o_72 26 c
o_72 30 c
o_72 1 d
o_72 8 d
o_72 12 d
o_72 24 d
o_72 32 d
o_73 1 a
o_73 6 a
o_73 9 a
o_73 21 a
o_73 23 a
o_73 25 a
o_73 4 b
o_73 7 b
o_73 10 b
o_73 21 b
o_73 24 b
o_73 25 b
o_73 3 c
o_73 7 c
o_73 15 c
o_73 24 c
o_73 26 c
o_73 30 c
o_73 1 d
o_73 8 d
o_73 17 d
o_73 24 d
o_73 32 d
o_74 1 a
o_74 6 a
o_74 9 a
o_74 21 a
o_74 23 a
o_74 25 a
o_74 4 b
o_74 7 b
o_74 10 b
o_74 21 b
o_74 24 b
o_74 25 b
o_74 3 c
o_74 7 c
o_74 15 c
o_74 24 c
o_74 26 c
o_74 30 c
o_74 1 d
o_74 8 d
o_74 12 d
o_74 24 d
o_74 32 d
o_75 1 a
o_75 6 a
o_75 9 a
o_75 21 a
o_75 23 a
o_75 25 a
o_75 4 b
o_75 7 b
o_75 10 b
o_75 18 b
o_75 24 b
o_75 25 b
o_75 3 c
o_75 7 c
o_75 15 c
o_75 24 c
o_75 26 c
o_75 30 c
o_75 1 d
o_75 8 d
o_75 17 d
o_75 24 d
o_75 32 d
o_76 1 a
o_76 6 a
o_76 9 a
o_76 21 a
o_76 23 a
o_76 25 a
o_76 4 b
o_76 7 b
o_76 10 b
o_76 18 b
o_76 24 b
o_76 25 b
o_76 3 c
o_76 7 c
o_76 15 c
o_76 24 c
o_76 26 c
o_76 30 c
o_76 1 d
o_76 8 d
o_76 12 d
o_76 24 d
o_76 32 d
o_77 1 a
o_77 6 a
